sample_collection_date,lineage_name,who_name
2021-04-09,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-09,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-16,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-16,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-19,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-19,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-19,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-19,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-20,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-20,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-23,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-24,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-26,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-26,P.1 (VBM Gamma),Other
2021-04-26,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-27,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-27,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-27,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-27,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-27,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-27,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-27,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-27,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-27,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-26,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-26,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-26,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-27,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-27,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-27,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-27,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-27,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-27,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-27,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-27,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-28,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-28,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-28,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-28,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-28,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-29,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-29,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-29,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-29,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-29,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-30,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-30,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-30,P.2 (VBM Zeta),Other
2021-04-30,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-30,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-30,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-30,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-01,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-21,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-21,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-03,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-03,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-03,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-03,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-03,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-03,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-01-28,B.1.177,20E-EU1
2021-03-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-23,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-23,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-17,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-23,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-23,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-23,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-24,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-24,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-24,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-24,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-25,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-25,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-25,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-25,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-26,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-26,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-26,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-26,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-26,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-28,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-02-03,B.1.177,20E-EU1
2021-03-23,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-23,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-02-03,B.1.177,20E-EU1
2021-03-24,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-02-03,B.1.177,20E-EU1
2021-02-03,B.1.177,20E-EU1
2021-04-05,B.1.525 (VBM Eta),Other
2021-04-05,B.1.525 (VBM Eta),Other
2021-04-05,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-06,B.1.525 (VBM Eta),Other
2021-04-06,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-06,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-06,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-06,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-06,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-06,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-06,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-06,B.1.525 (VBM Eta),Other
2021-04-07,P.1 (VBM Gamma),Other
2021-04-07,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-07,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-07,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-08,P.1 (VBM Gamma),Other
2021-04-09,P.1 (VBM Gamma),Other
2021-04-08,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-08,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-09,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-09,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-09,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-09,P.1 (VBM Gamma),Other
2021-04-09,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-09,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-10,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-10,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-11,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-06,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-06,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-02-03,B.1.177,20E-EU1
2021-04-06,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-06,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-02-02,B.1.177,20E-EU1
2021-04-12,P.1 (VBM Gamma),Other
2021-03-23,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-30,B.1.525 (VBM Eta),Other
2021-04-12,P.1 (VBM Gamma),Other
2021-04-07,P.1 (VBM Gamma),Other
2021-04-01,B.1.525 (VBM Eta),Other
2021-04-13,P.1 (VBM Gamma),Other
2021-04-12,P.1 (VBM Gamma),Other
2021-04-01,B.1.525 (VBM Eta),Other
2021-04-01,B.1.525 (VBM Eta),Other
2021-04-01,B.1.525 (VBM Eta),Other
2021-01-05,B.1.177,20E-EU1
2020-12-30,B.1.177,20E-EU1
2020-12-30,B.1.177,20E-EU1
2021-01-05,B.1.177,20E-EU1
2020-12-30,B.1.177,20E-EU1
2021-05-07,B.1.351 (VBM Beta),Other
2021-04-29,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-03,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-06,P.1 (VBM Gamma),Other
2020-11-23,B.1.177.47,20E-EU1
2021-05-11,B.1.525 (VBM Eta),Other
2021-03-10,P.1 (VBM Gamma),Other
2021-03-10,P.1 (VBM Gamma),Other
2021-02-09,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-02-15,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-08,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-16,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-02-05,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-02-11,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-02-06,B.1.177.10,20E-EU1
2021-02-04,B.1.177.10,20E-EU1
2021-02-11,B.1.351 (VBM Beta),Other
2021-02-11,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-02-13,B.1.177.10,20E-EU1
2021-02-14,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-02-03,B.1.351 (VBM Beta),Other
2021-02-27,B.1.177,20E-EU1
2021-02-20,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-02-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-02-24,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-02-20,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-02-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-04,B.1.177,20E-EU1
2021-02-20,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-02-24,B.1.351 (VBM Beta),Other
2021-03-08,B.1.177.10,20E-EU1
2021-03-12,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-01,B.1.177.10,20E-EU1
2021-03-02,B.1.177.10,20E-EU1
2021-03-13,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-14,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-16,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-10,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-10,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-10,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-04,B.1.177.10,20E-EU1
2021-02-27,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-01,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-02,B.1.177.10,20E-EU1
2021-03-02,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-02,B.1.177.10,20E-EU1
2021-03-02,B.1.177.10,20E-EU1
2021-03-01,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-04,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-04,B.1.177.10,20E-EU1
2021-03-15,B.1.1.7 (VBM Alpha),Alpha_VOC
2020-03-17,B.1.177,20E-EU1
2021-03-05,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-05,B.1.1.7 (VBM Alpha),Alpha_VOC
2020-03-15,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-21,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-28,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-29,B.1.177,20E-EU1
2021-03-29,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-30,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-30,B.1.177,20E-EU1
2021-03-30,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-30,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-31,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-31,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-31,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-31,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-31,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-31,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-31,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-31,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-03-31,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-01,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-01,Q.1 (VBM Alpha),Alpha_VOC
2021-04-01,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-01,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-01,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-01,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-01,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-01,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-01,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-01,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-02,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-02,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-02,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-03,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-03,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-03,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-03,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-04,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-04,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-04,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-04,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-04,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-04,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-04,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-04,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-04,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-05,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-05,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-06,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-06,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-06,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-06,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-06,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-06,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-06,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-06,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-06,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-06,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-06,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-06,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-06,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-06,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-06,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-06,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-06,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-06,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-07,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-07,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-07,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-07,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-07,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-07,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-07,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-07,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-07,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-07,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-07,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-07,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-08,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-08,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-09,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-09,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-09,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-09,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-09,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-09,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-09,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-10,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-10,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-10,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-10,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-10,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-10,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-07,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-08,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-09,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-09,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-10,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-10,B.1.351 (VBM Beta),Other
2021-04-10,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-13,B.1.525 (VBM Eta),Other
2021-04-13,P.1 (VBM Gamma),Other
2021-04-13,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-13,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-13,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-13,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-13,B.1.351 (VBM Beta),Other
2021-04-13,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-14,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-14,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-14,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-14,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-14,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-14,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-14,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-14,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-14,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-15,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-15,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-15,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-15,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-15,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-15,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-16,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-16,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-16,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-19,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-19,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-19,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-19,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-20,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-04,P.1 (VBM Gamma),Other
2021-04-20,P.1 (VBM Gamma),Other
2021-04-21,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-21,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-21,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-21,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-21,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-22,P.1.17 (VBM Gamma),Other
2021-04-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-22,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-23,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-23,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-23,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-23,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-23,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-23,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-28,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-28,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-28,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-29,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-30,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-30,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-30,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-30,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-30,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-01,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-01,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-01,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-02,B.1.525 (VBM Eta),Other
2021-05-03,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-03,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-03,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-04,P.1 (VBM Gamma),Other
2021-05-04,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-04,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-04,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-06,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-06,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-06,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-06,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-06,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-06,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-07,B.1.621 (VBM Mu),Other
2021-05-07,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-07,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-08,B.1.525 (VBM Eta),Other
2021-05-08,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-09,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-10,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-11,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-11,P.1.17 (VBM Gamma),Other
2021-05-11,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-11,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-12,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-12,B.1.525 (VBM Eta),Other
2021-05-13,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-13,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-13,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-13,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-10,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-10,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-10,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-10,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-10,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-10,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-10,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-10,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-10,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-11,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-11,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-11,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-11,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-12,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-12,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-12,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-12,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-13,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-14,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-14,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-14,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-14,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-05-14,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-27,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-04-27,B.1.1.7 (VBM Alpha),Alpha_VOC
