sequence_name,sample_date,epi_week,epi_date,lineage
Wales/PHWC-PFSQ6J/2021,2021-11-22,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFSDUK/2021,2021-11-22,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFI15P/2021,2021-11-22,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFIUEU/2021,2021-11-22,100,2021-11-21,AY.4.2.1
Wales/ALDP-2BF1F7D/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/BRBR-2BE802B/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2BEADC8/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/BRBR-2BE359A/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/BRBR-2BE348E/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/BRBR-2BECD8A/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/BRBR-2BE71ED/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/BRBR-2BE5844/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/BRBR-2BE562C/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/LOND-12913F7/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/BRBR-2BE9558/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/PHEP-YYN8E7P/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/PHEP-YYN8P16/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2BCF3E5/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2BAFEF9/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2BB0411/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2BB00D1/2021,2021-11-22,100,2021-11-21,AY.4.2.1
Wales/MILK-2BAFFC9/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2BB044E/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2BB01DE/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2BB011A/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/PHEP-YYNJEKO/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/QEUH-2BCAFF5/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/PHEP-YYNGWPR/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/PHEP-YYNGWME/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/PHEP-YYN8EPQ/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/PHEP-YYNG7SE/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2BBF3CA/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/QEUH-2BD0A73/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/BRBR-2BBD4D8/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/QEUH-2BB4F94/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/QEUH-2BB4495/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/QEUH-2BB41BC/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/QEUH-2BB4152/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/QEUH-2BC3484/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2BCA256/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2BCA5B7/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/QEUH-2BD025D/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/BRBR-2BBFE41/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/BRBR-2BBFBC2/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/BRBR-2BC00A1/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/PHEP-YYNJMR3/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2BC6621/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2BC666D/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2BC46E7/2021,2021-11-22,100,2021-11-21,AY.4.2.1
Wales/ALDP-2BC4CC7/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2BA2A4D/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/BRBR-2BA1B0F/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2BA1413/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2BA27EC/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2BA1853/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2BA146E/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2BA26B2/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2B9BAB0/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2B9FC98/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2B9FC3E/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2B9C09F/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2B9B625/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2BA01B3/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2B9993D/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2B999A6/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2BABCD5/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2BABA80/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2BABADB/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2B9B2E5/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2B9B3D3/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2B9B27C/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2B9B2C7/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2B9B50A/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2B9B33D/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B9AD7C/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2B9B300/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2B9B34C/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2B9B476/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2B9D0BC/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/QEUH-2B9695E/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2B9D007/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2B9D0CB/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/QEUH-2B96EB9/2021,2021-11-22,100,2021-11-21,AY.4.2.1
Northern_Ireland/NIRE-015da7/2021,2021-11-22,100,2021-11-21,AY.4.2.1
Northern_Ireland/NIRE-015daa/2021,2021-11-22,100,2021-11-21,AY.4.2.1
Northern_Ireland/NIRE-015d1c/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2BA5A3B/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2BA4F2E/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2BA5C53/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2BA4FB5/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2BA5181/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2BA5AE0/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2BA5DC9/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2B9D939/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2BA5BED/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2BA4A5A/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2BA4A1E/2021,2021-11-22,100,2021-11-21,AY.4.2.1
Wales/MILK-2BA4C63/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B9EDC3/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/QEUH-2B9C220/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B9EC02/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2B9F1C6/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2B9F393/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/QEUH-2BA03AE/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/QEUH-2BA64D2/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/QEUH-2BA6083/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2BAA2E3/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2BAA632/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/QEUH-2BA6153/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2BAA3A4/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2BAA25C/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B98822/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/BRBR-2B97EB8/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B98725/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2B98CAE/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2B98DBA/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2B98DE7/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2B98E7B/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/PHEP-YYNGRGN/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/PHEC-YYBT8M9/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/PHEC-YYBT8XZ/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B91B20/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B91BE4/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B91865/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B917FF/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B91CF0/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2B92099/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2B91F06/2021,2021-11-22,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFWDSE/2021,2021-11-22,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFUXKZ/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/BRBR-2BA8CBA/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/BRBR-2BA6E01/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/BRBR-2BA6C9E/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/QEUH-2BA54B5/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/QEUH-2BAAA63/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/QEUH-2BAA975/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2BA9F1A/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/PLYM-2B79775/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/PLYM-2B79854/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B77865/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/BRBR-2B7C851/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2B7CC91/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2B7B1EE/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2B7CA3D/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2B7B6A3/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B85363/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B847D1/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B8547F/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B82D95/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B850E4/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B84917/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B84865/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B8448F/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B853CD/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B84944/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B86CFE/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B86B79/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B86809/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B820BA/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B7ACEE/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B82050/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B81E1B/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B81E0C/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B81C4E/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B81E84/2021,2021-11-22,100,2021-11-21,AY.4.2.1
Wales/MILK-2B7B0E1/2021,2021-11-22,100,2021-11-21,AY.4.2.1
Wales/MILK-2B7ADCD/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B81570/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B749A1/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B75982/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B74B23/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B727C7/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B75C89/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B72509/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B747C5/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B725CD/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B88E41/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B88BA4/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2B8B86E/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B8E8B6/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B8CFE0/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2B8BB29/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2B8BBCF/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/ALDP-2B8B9E3/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B705B0/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B703B6/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B6E737/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B7034D/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B70213/2021,2021-11-22,100,2021-11-21,AY.4.2.1
Scotland/QEUH-2B8A595/2021,2021-11-22,100,2021-11-21,AY.4.2.1
Scotland/QEUH-2B8A261/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/QEUH-2B8A35F/2021,2021-11-22,100,2021-11-21,AY.4.2.1
Scotland/QEUH-2B89B2B/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/QEUH-2B721F6/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B72466/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/QEUH-2B7216F/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B7423D/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B74552/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B74464/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B7608C/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B763FC/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/PLYM-2B6F851/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/HSLL-2B6FC37/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/PLYM-2B6F97C/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/HSLL-2B6FE9B/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/HSLL-2B6FF5C/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/PLYM-2B6FA5B/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/HSLL-2B6FBA3/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/PLYM-2B6FA79/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/PLYM-2B6F5F0/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/PLYM-2B6F745/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/HSLL-2B6FDE9/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/QEUH-2B6DF6D/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B7373F/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B73ACD/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B73948/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B7381E/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B736E7/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B807F3/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/QEUH-2B7FB55/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B808E1/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B8083C/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/QEUH-2B7FCE9/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B7AAA8/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B7AA02/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B7AB96/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B7A792/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B78B6B/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B7A668/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B8EA38/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B8EBEA/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B8ED4E/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B8ECBA/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B8EB71/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B902C2/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/QEUH-2B90875/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B90E28/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/QEUH-2B9082A/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/QEUH-2B90B6D/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B9012F/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/QEUH-2B9066C/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B8F74F/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B8F563/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B8F7C7/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B8F6D9/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B90E91/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B901D4/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B573E2/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B5725E/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B66F55/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B670F7/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B6726A/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B66F64/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B66B15/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B67297/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B4FAAC/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B4F893/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B4FA9D/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B4FA8E/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B5CAF7/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B5CBA9/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B5B032/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/MILK-2B5AEEE/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/PHEC-YYBO3AW/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/PHEC-YYBO3U6/2021,2021-11-22,100,2021-11-21,AY.4.2.1
England/LOND-135D3AB/2021,2021-11-21,100,2021-11-21,AY.4.2.1
England/NORT-YY7EB5/2021,2021-11-21,100,2021-11-21,AY.4.2.1
England/NORT-YY7GRZ/2021,2021-11-21,100,2021-11-21,AY.4.2.1
England/PHEP-YYNKGYR/2021,2021-11-21,100,2021-11-21,AY.4.2.1
England/LOND-1359600/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/NORT-YYAP4P/2021,2021-11-21,100,2021-11-21,AY.4.2.1
England/NORT-YYANZ6/2021,2021-11-21,100,2021-11-21,AY.4.2.1
England/PHEP-YYNJBTE/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Scotland/SCOT-1296/2021,2021-11-21,100,2021-11-21,AY.4.2.1
England/MILK-2B86441/2021,2021-11-21,100,2021-11-21,AY.4.2.1
England/MILK-2B86450/2021,2021-11-21,100,2021-11-21,AY.4.2.1
England/MILK-2B86362/2021,2021-11-21,100,2021-11-21,AY.4.2.1
England/MILK-2B86353/2021,2021-11-21,100,2021-11-21,AY.4.2.1
England/NORW-30FBF43/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFWPQX/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFIMFB/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFIC9M/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFIMRD/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFIJ4A/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFIKGY/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFW5EP/2021,2021-11-21,100,2021-11-21,AY.4.2.1
England/PHWC-PFWTY8/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFWM34/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFWMFD/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFIMS6/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFWMK3/2021,2021-11-21,100,2021-11-21,AY.4.2.1
England/ALDP-2B92E26/2021,2021-11-21,100,2021-11-21,AY.4.2.1
England/ALDP-2B92B3E/2021,2021-11-21,100,2021-11-21,AY.4.2.1
England/ALDP-2B92EBD/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFSXSA/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFIOW7/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFIOMO/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFSOQE/2021,2021-11-21,100,2021-11-21,AY.4.2.1
England/ALDP-2BEB680/2021,2021-11-21,100,2021-11-21,AY.4.2.1
England/BRBR-2BEEBCA/2021,2021-11-21,100,2021-11-21,AY.4.2.1
England/BRBR-2BC5C4E/2021,2021-11-21,100,2021-11-21,AY.4.2.1
England/QEUH-2BB425F/2021,2021-11-21,100,2021-11-21,AY.4.2.1
England/ALDP-2BC4BD9/2021,2021-11-21,100,2021-11-21,AY.4.2.1
England/MILK-2BAB9FC/2021,2021-11-21,100,2021-11-21,AY.4.2.1
England/MILK-2B9AEA6/2021,2021-11-21,100,2021-11-21,AY.4.2.1
England/QEUH-2B9942D/2021,2021-11-21,100,2021-11-21,AY.4.2.1
England/ALDP-2BA5163/2021,2021-11-21,100,2021-11-21,AY.4.2.1
England/MILK-2B9EDF0/2021,2021-11-21,100,2021-11-21,AY.4.2.1
England/MILK-2B9EE57/2021,2021-11-21,100,2021-11-21,AY.4.2.1
England/PHEP-YYNGB4H/2021,2021-11-21,100,2021-11-21,AY.4.2.1
England/MILK-2BAA59F/2021,2021-11-21,100,2021-11-21,AY.4.2.1
England/BRBR-2B8FDC5/2021,2021-11-21,100,2021-11-21,AY.4.2.1
England/MILK-2B916A7/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFUAR4/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFU31H/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFUH4J/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFUUR9/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFU6UI/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFUZHK/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFUAW3/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFU1UB/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFUAN6/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFU7JM/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFUXH1/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFUA78/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFUX3A/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFUPWR/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFUTOE/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFUTXM/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFU33Q/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFU56N/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFUWU9/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFUM61/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFUQA5/2021,2021-11-21,100,2021-11-21,AY.4.2.1
Wales/PHWC-PFU3AO/2021,2021-11-21,100,2021-11-21,AY.4.2.1
