sequence_name,sample_date,epi_week,epi_date,lineage
England/NORT-YNNYFQ3/2022,2022-01-20,108,2022-01-16,BA.1
England/DHSC-CYBJYQF/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/EDB41762/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/EDB42894/2022,2022-01-20,108,2022-01-16,BA.1
England/TFCI-270FE37/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/EDB42882/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/EDB41014/2022,2022-01-20,108,2022-01-16,BA.1
England/NORW-315B7C2/2022,2022-01-20,108,2022-01-16,BA.1
England/NORW-315C8A3/2022,2022-01-20,108,2022-01-16,BA.1
England/NORW-3162646/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-34AF200/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-34AF640/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-34AF279/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-34AF1E5/2022,2022-01-20,108,2022-01-16,BA.1
England/NORW-315A2AD/2022,2022-01-20,108,2022-01-16,BA.1
England/NORW-31690BE/2022,2022-01-20,108,2022-01-16,BA.1
England/NORW-3169F06/2022,2022-01-20,108,2022-01-16,BA.1
England/DHSC-CYBFNCX/2022,2022-01-20,108,2022-01-16,BA.1
England/PHEC-5N042Z8B/2022,2022-01-20,108,2022-01-16,BA.1
England/PHEC-5N045Z28/2022,2022-01-20,108,2022-01-16,BA.1
England/PHEC-5N04BZCC/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/EDB40177/2022,2022-01-20,108,2022-01-16,BA.1
England/PHEC-4W0A5Z22/2022,2022-01-20,108,2022-01-16,BA.1
England/PHEC-4W087ZA6/2022,2022-01-20,108,2022-01-16,BA.1
England/PHEC-4W0ACZE1/2022,2022-01-20,108,2022-01-16,BA.1
England/PHEC-4W0A4ZCB/2022,2022-01-20,108,2022-01-16,BA.1
England/PHEC-4W0A3Z19/2022,2022-01-20,108,2022-01-16,BA.1
England/PHEC-4W0A0Z6D/2022,2022-01-20,108,2022-01-16,BA.1
England/PHEC-4W087Z4C/2022,2022-01-20,108,2022-01-16,BA.1
England/PHEC-4W0A1ZD3/2022,2022-01-20,108,2022-01-16,BA.1
England/PHEC-4W089Z64/2022,2022-01-20,108,2022-01-16,BA.1
England/PHEC-4W0A4Z07/2022,2022-01-20,108,2022-01-16,BA.1
England/PHEC-4W083Z48/2022,2022-01-20,108,2022-01-16,BA.1
Wales/PHWC-P8UEYO/2022,2022-01-20,108,2022-01-16,BA.1
Wales/PHWC-P8US4P/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/SCOT-4148/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/SCOT-4099/2022,2022-01-20,108,2022-01-16,BA.1
Wales/PHWC-P8I16F/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33ABCF8/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33A653E/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33AD24F/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33A63BC/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33ABD5F/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33A6422/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33A660E/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33A6264/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33AD3A6/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33AD027/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33ABDAA/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33AD19D/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33AD43A/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33AD1BB/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33AD25E/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/SCOT-4414/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-33E30DA/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33E3ABE/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-33E2FFC/2022,2022-01-20,108,2022-01-16,BA.1
England/LSPA-3408539/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33ECBA3/2022,2022-01-20,108,2022-01-16,BA.1
Wales/ALDP-33E1528/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-33E142B/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-33E1564/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-33E17B9/2022,2022-01-20,108,2022-01-16,BA.1
England/NEWC-33DD01F/2022,2022-01-20,108,2022-01-16,BA.1
England/NEWC-33DD149/2022,2022-01-20,108,2022-01-16,BA.1
Wales/PHWC-P8ZTAQ/2022,2022-01-20,108,2022-01-16,BA.1
Wales/PHWC-P8ZQPE/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33DEC47/2022,2022-01-20,108,2022-01-16,BA.1
England/DHSC-CYNI78H/2022,2022-01-20,108,2022-01-16,BA.1
England/DHSC-CYBWWZ8/2022,2022-01-20,108,2022-01-16,BA.1
England/DHSC-CYBN96U/2022,2022-01-20,108,2022-01-16,BA.1
England/DHSC-CYD4CBQ/2022,2022-01-20,108,2022-01-16,BA.1
England/DHSC-CYY4R8P/2022,2022-01-20,108,2022-01-16,BA.1
England/DHSC-CYYTMDY/2022,2022-01-20,108,2022-01-16,BA.1
England/DHSC-CYDAHMQ/2022,2022-01-20,108,2022-01-16,BA.1
England/DHSC-CYY1MYR/2022,2022-01-20,108,2022-01-16,BA.1
England/DHSC-CYDQXMO/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-3372E8B/2022,2022-01-20,108,2022-01-16,BA.1
England/BRBR-337338B/2022,2022-01-20,108,2022-01-16,BA.1
England/BRBR-3373497/2022,2022-01-20,108,2022-01-16,BA.1
England/BRBR-33731EB/2022,2022-01-20,108,2022-01-16,BA.1
England/BRBR-33734B5/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-3372ED6/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-3372E5E/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-3372C81/2022,2022-01-20,108,2022-01-16,BA.1
England/BRBR-3372823/2022,2022-01-20,108,2022-01-16,BA.1
England/NEWC-3372656/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-3372AE1/2022,2022-01-20,108,2022-01-16,BA.1
England/BRBR-33731AF/2022,2022-01-20,108,2022-01-16,BA.1
England/BRBR-33734A6/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-3372B66/2022,2022-01-20,108,2022-01-16,BA.1
England/BRBR-337300C/2022,2022-01-20,108,2022-01-16,BA.1
England/NEWC-33723F5/2022,2022-01-20,108,2022-01-16,BA.1
England/BRBR-337295D/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-3372EB8/2022,2022-01-20,108,2022-01-16,BA.1
England/BRBR-33728F6/2022,2022-01-20,108,2022-01-16,BA.1
England/BRBR-3373400/2022,2022-01-20,108,2022-01-16,BA.1
England/BRBR-33731FA/2022,2022-01-20,108,2022-01-16,BA.1
England/BRBR-3370B2C/2022,2022-01-20,108,2022-01-16,BA.1
England/BRBR-3370BFF/2022,2022-01-20,108,2022-01-16,BA.1
England/LSPA-3371B76/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33D5202/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33B554B/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33B352F/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33B33CB/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33B543F/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-33B5833/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-33B58E8/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33B36A4/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-33B5CA0/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33B35E3/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33B539C/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-33B5C55/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-33B589D/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33B3598/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33B347D/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33CCA33/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33CCC88/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33CEEEA/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33CF669/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33CF450/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33CF58A/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33C1773/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-33C05A7/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-33C0677/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C1782/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33C1333/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33C14A9/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C1324/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33C5566/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C63D4/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33C6073/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33C545A/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33C5812/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33C64E0/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33C7713/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C7A0B/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C78A7/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C79C2/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C7C7E/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C794A/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C7986/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C7C9C/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C7740/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C7801/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C776E/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C7AFC/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33C7731/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C7898/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C793B/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C2693/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C261B/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-33BFD85/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C260C/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33C2657/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33C2684/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-33BFE37/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C2666/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33C2763/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C28F7/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33C250F/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C29F4/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33C26FD/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C2921/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33C287F/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C2736/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33BE384/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33BDEA2/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33BE0C9/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33BF787/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33BF9BE/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33BFA51/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33BF6C6/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33BFB30/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33BDE39/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33BE3EE/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33BF9FA/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33BE08D/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33BE278/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33BF7D2/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33BE24B/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33BF5BA/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33BF9DC/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33BFAE8/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33BE32A/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33BF848/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33BFA33/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33BE1C6/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33BF66C/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33BF981/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33BE25A/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33BDE66/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33BE1F3/2022,2022-01-20,108,2022-01-16,BA.1
England/PLYM-33B9592/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33B800B/2022,2022-01-20,108,2022-01-16,BA.1
England/PLYM-33B9468/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-33B8A76/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33B7CEA/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33B7CDB/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33B7FD2/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33BA28B/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33BA036/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33B9FD0/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33BA090/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33BA2A9/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33BA009/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33B9FA3/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33BA300/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33BA1D9/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33BA115/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33B9F67/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33B9F1C/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33B9D9A/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33D1EB7/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33D1D50/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33D1F87/2022,2022-01-20,108,2022-01-16,BA.1
England/NEWC-33D0F00/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33D139A/2022,2022-01-20,108,2022-01-16,BA.1
England/NEWC-33D0B1B/2022,2022-01-20,108,2022-01-16,BA.1
England/NEWC-33D0D15/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33C4190/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33C3568/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C3094/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C3401/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33C3CFA/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33C35D1/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33C3D7F/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33C4048/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33C3F6A/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33C41CD/2022,2022-01-20,108,2022-01-16,BA.1
Wales/ALDP-33C479E/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C49F2/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C497A/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C49B6/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C4C53/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C4A3B/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C489B/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C4C62/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C47E9/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C4C9F/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C4A68/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-33C43E5/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C4B0B/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C4C80/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C4D9C/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-33C0D27/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-33C428E/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33C4AA4/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33B9D30/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33BBD4D/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33B9996/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33B9BEB/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33B9C8E/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33B9BCD/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33BBB70/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33B98E4/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33BBD7A/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33B97D8/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33B9A39/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33B9B09/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33B9C7F/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33B98A8/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33BBBBC/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33B9BDC/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33B9D12/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33B9D4F/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33B9C51/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33B9A66/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33BBB43/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33BBF0B/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33B9969/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33A96ED/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33A9999/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33A9708/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33A997B/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33A95A4/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-33AAE8A/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33A9665/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33A987E/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33A9647/2022,2022-01-20,108,2022-01-16,BA.1
England/BRBR-33A5F40/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-338FCDC/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-338FA78/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-33913D2/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-339133C/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-338FE7C/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-33912D5/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-338FB75/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-33913A5/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-339128A/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-33912E4/2022,2022-01-20,108,2022-01-16,BA.1
England/BRBR-3391BCB/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-338FCEB/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-3391396/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-33911AB/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-338FBDF/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-3391721/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-33914A2/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-339168E/2022,2022-01-20,108,2022-01-16,BA.1
England/BRBR-3391B9E/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33B6FB5/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33B72AC/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33B7303/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33B7118/2022,2022-01-20,108,2022-01-16,BA.1
England/BRBR-33B6C36/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33B7163/2022,2022-01-20,108,2022-01-16,BA.1
England/QEUH-33B7260/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33B6058/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33B61DD/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33B5EB9/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33B6164/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33B60A3/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33B610A/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33B6085/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33B61CE/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33B6155/2022,2022-01-20,108,2022-01-16,BA.1
Scotland/QEUH-33B61BF/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-339671D/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-3396407/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-339667A/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-33963BF/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-33967B3/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-3396461/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-33966F2/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-3396698/2022,2022-01-20,108,2022-01-16,BA.1
England/BRBR-33A8314/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-33A70B4/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-33A6DCD/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-3398F04/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-3398EBC/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-3399C48/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-339C726/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-3348932/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-33486E0/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-3348826/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-3348A8A/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-3348BA5/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-33489AB/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-3348A5D/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-33487DE/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-3344347/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-3343FDB/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-33441E3/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-33442B3/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-3344277/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-334449F/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-337E186/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-337E13B/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-337E14A/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-337E2DE/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-337E47E/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-337E3F9/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-3379895/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-33798A4/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-33795DA/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-3379534/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-3379419/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-33794DD/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-3379886/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-33797E3/2022,2022-01-20,108,2022-01-16,BA.1
England/LSPA-3377509/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-33796AA/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-33793B2/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-33A330A/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-33A323A/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-33AB6DC/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-3398502/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-3382FEF/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-3384D4D/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-33831AC/2022,2022-01-20,108,2022-01-16,BA.1
England/ALDP-3384C5F/2022,2022-01-20,108,2022-01-16,BA.1
England/MILK-33853B3/2022,2022-01-20,108,2022-01-16,BA.1
